城市,行政区,供应公告标题,公告编号,公告类型,发布时间,网上创建时间,宗地编号：,宗地面积：,宗地坐落：,出让年限：,容积率：,建筑密度(%)：,绿化率(%)：,建筑限高(米)：,土地用途：,投资强度：,保证金：,起始价：,加价幅度：,挂牌开始时间：,挂牌截止时间：,提交书面申请地,缴纳竞买保证金截止时间,确认竞买资格时间,拍卖开始时间,拍卖挂牌进行地点,联系地址,联系人,联系电话,开户单位,开户银行,银行账号,内容链接,主键MD5,爬取时间
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]96号),(沪告字[2010]96号),挂牌,2010/11/30,2010/11/30,201009603,20053.3平方米,工海嘉定工业园区嘉定试点园南区块,50年,0.8-1.5,35-50,≥20,,工业用地,,85万元,842万元,5万元,2010年12月13土09时30分,2010年12月23土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月09土16时30分,2010年12月21土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=76520a05-19b5-4d78-8769-3b14739ce7f2&sitePath=,66a02beb5a20005f6dcd0d2bdf620566,2020-04-24 11:05:07
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]96号),(沪告字[2010]96号),挂牌,2010/11/30,2010/11/30,201009604,12000平方米,川沙新镇川沙经济园区,50年,0.6-1,≤40,≥20,,工业用地,,181万元,1807万元,100万元,2010年12月13土09时30分,2010年12月23土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月09土16时30分,2010年12月21土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=76520a05-19b5-4d78-8769-3b14739ce7f2&sitePath=,66a02beb5a20005f6dcd0d2bdf620566,2020-04-24 11:05:07
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]96号),(沪告字[2010]96号),挂牌,2010/11/30,2010/11/30,201009605,4107.2平方米,金山工业区,50年,0.6-1.5,等于50,等于20,,工业用地,,15万元,131万元,5万元,2010年12月13土09时30分,2010年12月23土09时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月09土16时30分,2010年12月21土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=76520a05-19b5-4d78-8769-3b14739ce7f2&sitePath=,66a02beb5a20005f6dcd0d2bdf620566,2020-04-24 11:05:07
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]96号),(沪告字[2010]96号),挂牌,2010/11/30,2010/11/30,201009606,71266.4平方米,金山工业区,50年,0.8-2,等于50,等于20,,工业用地,,235万元,2326万元,10万元,2010年12月13土09时30分,2010年12月23土09时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月09土16时30分,2010年12月21土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=76520a05-19b5-4d78-8769-3b14739ce7f2&sitePath=,66a02beb5a20005f6dcd0d2bdf620566,2020-04-24 11:05:07
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]96号),(沪告字[2010]96号),挂牌,2010/11/30,2010/11/30,201009607,100000平方米,崇明县城桥镇,50年,0.8-1.2,≤50,≥20,,工业用地,,720万元,3600万元,50万元,2010年12月13土09时30分,2010年12月23土09时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月09土16时30分,2010年12月21土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=76520a05-19b5-4d78-8769-3b14739ce7f2&sitePath=,66a02beb5a20005f6dcd0d2bdf620566,2020-04-24 11:05:07
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]96号),(沪告字[2010]96号),挂牌,2010/11/30,2010/11/30,201009608,43333平方米,崇明县城桥镇,50年,0.8-1.2,≤50,≥20,,工业用地,,312万元,1560万元,50万元,2010年12月13土09时30分,2010年12月23土09时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月09土16时30分,2010年12月21土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=76520a05-19b5-4d78-8769-3b14739ce7f2&sitePath=,66a02beb5a20005f6dcd0d2bdf620566,2020-04-24 11:05:07
上海市,黄浦区,上海市徐汇区人民政府国有土地使用权挂牌出让公告(沪告字[2010]95号),(沪告字[2010]95号),挂牌,2010/11/30,2010/11/30,201009501,22087.4平方米,龙华街道190街坊25丘,50年,≤4,≤30,≥20,,商务金融用地,,18960万元,122300万元,200万元,2010年11月22土10时00分,2010年12月01土13时00分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年11月19土16时30分,2010年12月01土16时30分,,工海市房地产交易百心,,黄威威,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=456286a5-3d1b-427d-8a25-348dc6e2a0c5&sitePath=,e8366d9573986e5e72e77e70160b8b2f,2020-04-24 11:05:16
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]93号),(沪告字[2010]93号),挂牌,2010/11/15,2010/11/15,201009301,165477.6平方米,临港物流园区奉贤分区,50年,0.8-1.5,≥30,10-20,,工业用地,,450万元,4336万元,44万元,2010年12月06土09时30分,2010年12月16土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月02土16时30分,2010年12月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5b94b0ed-b1f7-44d7-9ac5-3734429b0677&sitePath=,46427c03a15c8291806a06d6d31e178f,2020-04-24 11:05:22
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]93号),(沪告字[2010]93号),挂牌,2010/11/15,2010/11/15,201009302,33311.4平方米,工海嘉定工业园区,50年,0.8-1.5,35-50,≥20,,工业用地,,140万元,1399万元,5万元,2010年12月06土09时30分,2010年12月16土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月02土16时30分,2010年12月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5b94b0ed-b1f7-44d7-9ac5-3734429b0677&sitePath=,46427c03a15c8291806a06d6d31e178f,2020-04-24 11:05:22
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]93号),(沪告字[2010]93号),挂牌,2010/11/15,2010/11/15,201009303,132673.1平方米,工海嘉定新能源基地,50年,0.8-1.5,35-50,≥20,,工业用地,,520万元,5174万元,5万元,2010年12月06土09时30分,2010年12月16土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月02土16时30分,2010年12月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5b94b0ed-b1f7-44d7-9ac5-3734429b0677&sitePath=,46427c03a15c8291806a06d6d31e178f,2020-04-24 11:05:22
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]93号),(沪告字[2010]93号),挂牌,2010/11/15,2010/11/15,201009304,10463.2平方米,工海浦东康桥工业区,50年,0.8-2.4,≤35,≥30,,科教用地,,1790万元,8910万元,9万元,2010年12月06土09时30分,2010年12月16土09时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月02土16时30分,2010年12月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5b94b0ed-b1f7-44d7-9ac5-3734429b0677&sitePath=,46427c03a15c8291806a06d6d31e178f,2020-04-24 11:05:22
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]93号),(沪告字[2010]93号),挂牌,2010/11/15,2010/11/15,201009305,3633.6平方米,工海浦东康桥工业区,50年,0.8-1.6,≤40,≥30,,科教用地,,62万元,307万元,3万元,2010年12月06土09时30分,2010年12月16土09时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月02土16时30分,2010年12月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5b94b0ed-b1f7-44d7-9ac5-3734429b0677&sitePath=,46427c03a15c8291806a06d6d31e178f,2020-04-24 11:05:22
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]93号),(沪告字[2010]93号),挂牌,2010/11/15,2010/11/15,201009306,16583.7平方米,松江区车墩镇松江工业区松江试点园东区,50年,0.8-1.2,≤50,≥30,,工业用地,,79万元,790万元,5万元,2010年12月06土09时30分,2010年12月16土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月02土16时30分,2010年12月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5b94b0ed-b1f7-44d7-9ac5-3734429b0677&sitePath=,46427c03a15c8291806a06d6d31e178f,2020-04-24 11:05:22
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]93号),(沪告字[2010]93号),挂牌,2010/11/15,2010/11/15,201009307,5629平方米,松江区车墩镇松江工业区松江试点园东区,50年,0.8-1,<40,≥25,,工业用地,,28万元,275万元,5万元,2010年12月06土09时30分,2010年12月16土13时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月02土16时30分,2010年12月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5b94b0ed-b1f7-44d7-9ac5-3734429b0677&sitePath=,46427c03a15c8291806a06d6d31e178f,2020-04-24 11:05:22
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]93号),(沪告字[2010]93号),挂牌,2010/11/15,2010/11/15,201009308,28524.7平方米,枫泾镇枫泾工业园区,50年,0.8-1.5,≤50,≥20,,工业用地,,95万元,944万元,5万元,2010年12月06土09时30分,2010年12月16土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月02土16时30分,2010年12月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5b94b0ed-b1f7-44d7-9ac5-3734429b0677&sitePath=,46427c03a15c8291806a06d6d31e178f,2020-04-24 11:05:22
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]93号),(沪告字[2010]93号),挂牌,2010/11/15,2010/11/15,201009309,95704.7平方米,金山卫,50年,0.6-0.8,≤50,≥30,,工业用地,,340万元,3369万元,10万元,2010年12月06土09时30分,2010年12月16土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月02土16时30分,2010年12月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5b94b0ed-b1f7-44d7-9ac5-3734429b0677&sitePath=,46427c03a15c8291806a06d6d31e178f,2020-04-24 11:05:22
上海市,黄浦区,上海市嘉定等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]93号),(沪告字[2010]93号),挂牌,2010/11/15,2010/11/15,201009310,30489.6平方米,金山工业区,50年,0.8-1.5,等于50,等于20,,工业用地,,95万元,927万元,5万元,2010年12月06土09时30分,2010年12月16土15时30分,工海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年12月02土16时30分,2010年12月04土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=5b94b0ed-b1f7-44d7-9ac5-3734429b0677&sitePath=,46427c03a15c8291806a06d6d31e178f,2020-04-24 11:05:22
上海市,黄浦区,上海市宝山区人民政府国有土地使用权挂牌出让公告(沪告字[2010]92号),(沪告字[2010]92号),挂牌,2010/11/9,2010/11/9,201009201,67676.7平方米,宝山城市工业园区,70年,等于2,≤30,≥35,,其他普通商品住房用地,,2020万元,10100万元,51万元,2010年11月24土09时30分,2010年12月03土13时30分,海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年11月22土16时30分,2010年12月01土16时30分,,工海市房地产交易百心,,黄威威,63213400转1356,工海市规划和国土资源管理局,交通银行工海分行第一支行,310066726010149055512,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=3ac66579-0023-4ad5-a525-3e0696273d39&sitePath=,2f3c2e5a47caa20e269a2496c5345663,2020-04-24 11:05:33
上海市,黄浦区,上海市杨浦等区人民政府国有土地使用权挂牌出让公告(沪告字[2010]91号),(沪告字[2010]91号),挂牌,2010/11/9,2010/11/9,201009101,2868.3平方米,201009101,50年,1-1.97,≤60,≥20,,工业用地,,120万元,1192万元,100万元,2010年11月29土09时30分,2010年12月09土13时30分,海市房地产交易百心五楼市土地交易市场或各区县房地产交易百心,2010年11月25土16时30分,2010年12月07土16时30分,,工海市房地产交易百心,,黄威威,86－021－63213400转1356,工海市规划和国土资源管理局,建设银行工海第五支行,31001505400055290700,https://www.landchina.com/DesktopModule/BizframeExtendMdl/workList/bulWorkView.aspx?wmguid=f11f72ad-7d51-4c51-870f-d6c147116184&recorderguid=7b8d8121-fe88-45d2-89b7-104019627cee&sitePath=,02c2eaf767da225d1a681801f7dd824f,2020-04-24 11:05:38
